IDDESA,NAMA_KAB,NAMA_KEC,NAMA_DESA,R105,Latitude,R307B_LAT2,Longitude,total_kk,total_penduduk,sktm,sktm_per_100kk,skor_kesejahteraan,sektor_dominan,grup_sektor,sektor_industri,sektor_jasa,sektor_lainnya,sektor_perdagangan,sektor_pertanian,subsektor_pertanian,is_pertanian,skor_diversifikasi,ada_pades,jumlah_bumdes,ada_bumdes,skor_bumdes,jumlah_kud,jumlah_kospin,total_koperasi,ada_koperasi,skor_koperasi,skor_kelembagaan,ada_produk_unggulan,orientasi_ekspor,industri_makanan,industri_kerajinan,total_industri,ada_industri,skor_industri,skor_produktivitas,akses_kur,skor_akses_modal,skor_infrastruktur_ekonomi,skor_ekonomi_total,kategori_ekonomi,cluster,label
3507210011,MALANG,WAGIR,DALISODO,2,-7.970051929,2,112.5424783,2437,9748,40,1.6413623307345095,90.35280481435834,1,pertanian,False,False,False,False,True,2,100,0,100,1,100,33.33333333333333,0,1,1,100,25.0,50.83333333333333,100,0.0,1,0,1,100,3.0303030303030303,35.90909090909091,100,100,0,54.273807264195646,Transisi,0,Desa Subsisten Pertanian
3507210012,MALANG,WAGIR,PANDANLANDUNG,1,-7.977192,2,112.5912189,2832,11328,46,1.6242937853107344,90.45312610610169,3,industri,True,False,False,False,False,0,0,75,100,1,100,33.33333333333333,0,3,3,100,75.0,65.83333333333333,100,0.0,1,0,1,100,3.0303030303030303,35.90909090909091,100,100,0,69.29888758713147,Produktif,5,Desa Maju
3507220001,MALANG,PAKISAJI,PERMANU,1,-8.0612303,2,112.5763433,1436,5744,250,17.40947075208914,0.0,7,perdagangan,False,False,False,True,False,0,0,60,100,1,100,33.33333333333333,0,0,0,0,0.0,43.33333333333333,0,0.0,2,0,2,100,6.0606060606060606,1.8181818181818181,100,100,0,30.287878787878785,Subsisten,1,Desa Berkembang
3507220002,MALANG,PAKISAJI,KARANGPANDAN,1,-8.073963,2,112.5929804,1717,6868,55,3.20326150262085,81.1726586093844,3,industri,True,False,False,False,False,0,0,75,100,1,100,33.33333333333333,1,0,1,100,25.0,50.83333333333333,100,50.0,0,9,9,100,27.27272727272727,60.68181818181818,100,100,0,69.42195253113398,Produktif,3,Desa Produktif
3507220003,MALANG,PAKISAJI,GLANGGANG,1,-8.082905,2,112.5996617,1336,5344,48,3.592814371257485,78.88304071789636,3,industri,True,False,False,False,False,0,0,75,100,1,100,33.33333333333333,0,0,0,0,0.0,43.33333333333333,100,0.0,0,0,0,0,0.0,35.0,100,100,0,60.55409351280743,Transisi,5,Desa Maju
3507220004,MALANG,PAKISAJI,SUTOJAYAN,1,-8.076805,2,112.6107517,1602,6408,15,0.9363295880149813,94.49667259658035,3,industri,True,False,False,False,False,0,0,75,100,1,100,33.33333333333333,0,2,2,100,50.0,58.33333333333333,100,0.0,20,0,20,100,60.60606060606061,53.18181818181819,100,100,0,72.75295602793297,Produktif,5,Desa Maju
3507220005,MALANG,PAKISAJI,WONOKERSO,1,-8.0802216,2,112.6169651,1598,6392,12,0.7509386733416771,95.58631764691951,3,industri,True,False,False,False,False,0,0,75,100,1,100,33.33333333333333,0,1,1,100,25.0,50.83333333333333,100,0.0,0,0,0,0,0.0,35.0,100,100,0,66.6049127450632,Produktif,5,Desa Maju
3507220006,MALANG,PAKISAJI,KARANGDUREN,1,-8.0646329,2,112.6132954,3642,14568,112,3.0752333882482152,81.92515072247545,3,industri,True,False,False,False,False,0,0,75,100,1,100,33.33333333333333,0,0,0,0,0.0,43.33333333333333,0,0.0,5,0,5,100,15.151515151515152,4.545454545454546,100,100,0,53.700984650315824,Transisi,5,Desa Maju
3507220007,MALANG,PAKISAJI,PAKISAJI,1,-8.0650467,2,112.5993435,2213,8852,53,2.394938996836873,85.92361751725416,3,industri,True,False,False,False,False,0,0,75,100,1,100,33.33333333333333,0,3,3,100,75.0,65.83333333333333,0,0.0,0,3,3,100,9.090909090909092,2.7272727272727275,100,100,0,59.87105589446505,Transisi,5,Desa Maju
3507220008,MALANG,PAKISAJI,JATISARI,1,-8.0549501,2,112.5901643,1591,6364,36,2.262727844123193,86.7006956626852,3,industri,True,False,False,False,False,0,0,75,100,1,100,33.33333333333333,0,0,0,0,0.0,43.33333333333333,0,0.0,0,0,0,0,0.0,0.0,100,100,0,53.75850724900464,Transisi,5,Desa Maju
3507220009,MALANG,PAKISAJI,WADUNG,1,-8.0403268,2,112.5934808,2254,9016,70,3.1055900621118013,81.7467277426951,3,industri,True,False,False,False,False,0,0,75,100,1,100,33.33333333333333,0,0,0,0,0.0,43.33333333333333,0,0.0,0,0,0,0,0.0,0.0,100,100,0,52.520015269007104,Transisi,5,Desa Maju
3507220010,MALANG,PAKISAJI,GENENGAN,1,-8.0537433,2,112.6053617,2601,10404,96,3.690888119953864,78.30660699662403,3,industri,True,False,False,False,False,0,0,75,100,1,100,33.33333333333333,0,0,0,0,0.0,43.33333333333333,0,0.0,0,1,1,100,3.0303030303030303,0.9090909090909091,100,100,0,51.88725780976207,Transisi,5,Desa Maju
3507220011,MALANG,PAKISAJI,KEBONAGUNG,1,-8.0330117,2,112.6130901,5074,20296,107,2.108789909341742,87.60547413572758,3,industri,True,False,False,False,False,0,0,75,100,7,100,100.0,0,2,2,100,50.0,85.0,0,0.0,1,0,1,100,3.0303030303030303,0.9090909090909091,100,100,0,64.62864126120462,Transisi,5,Desa Maju
3507220012,MALANG,PAKISAJI,KENDALPAYAK,1,-8.0482016,2,112.6270037,2760,11040,72,2.608695652173913,84.66725130386388,3,industri,True,False,False,False,False,0,0,75,100,1,100,33.33333333333333,0,2,2,100,50.0,58.33333333333333,0,0.0,1,1,2,100,6.0606060606060606,1.8181818181818181,100,100,0,57.45469161384476,Transisi,5,Desa Maju
3507230001,MALANG,TAJINAN,TAMBAKSARI,1,-8.0538434,2,112.6328216,2132,8528,100,4.690431519699812,72.43173702226933,3,industri,True,False,False,False,False,0,0,75,100,1,100,33.33333333333333,0,1,1,100,25.0,50.83333333333333,0,0.0,3,1,4,100,12.121212121212121,3.6363636363636362,100,100,0,52.97535849799157,Transisi,5,Desa Maju
3507230002,MALANG,TAJINAN,TANGKILSARI,1,-8.0621857,2,112.6588349,1326,5304,40,3.0165912518853695,82.26982302608694,1,pertanian,False,False,False,False,True,7,100,0,100,1,100,33.33333333333333,0,1,1,100,25.0,50.83333333333333,100,0.0,9,0,9,100,27.27272727272727,43.18181818181818,100,100,0,54.071243635309614,Transisi,0,Desa Subsisten Pertanian
3507230003,MALANG,TAJINAN,JAMBEARJO,1,-8.079402,2,112.6598339,1371,5484,41,2.9905178701677606,82.42307072640851,1,pertanian,False,False,False,False,True,1,100,0,100,1,100,33.33333333333333,0,0,0,0,0.0,43.33333333333333,100,50.0,3,0,3,100,9.090909090909092,55.22727272727273,100,100,0,55.24591919675364,Transisi,3,Desa Produktif
3507230004,MALANG,TAJINAN,JATISARI,1,-8.0681442,2,112.6694122,1049,4196,35,3.336510962821735,80.38947775597461,1,pertanian,False,False,False,False,True,1,100,0,100,3,100,100.0,0,1,1,100,25.0,77.5,100,0.0,0,0,0,0,0.0,35.0,0,0,0,48.22236943899365,Berkembang,4,Desa Marginal
3507230005,MALANG,TAJINAN,PANDANMULYO,1,-8.079308,2,112.6896835,1899,7596,76,4.002106371774619,76.47740501944362,1,pertanian,False,False,False,False,True,1,100,0,100,1,100,33.33333333333333,0,1,1,100,25.0,50.83333333333333,100,0.0,25,4,29,100,87.87878787878788,61.36363636363636,100,100,0,57.168593679103324,Transisi,0,Desa Subsisten Pertanian
3507230006,MALANG,TAJINAN,NGAWONGGO,1,-8.073229,2,112.7060552,1480,5920,144,9.72972972972973,42.81299134954636,1,pertanian,False,False,False,False,True,1,100,0,100,1,100,33.33333333333333,0,2,2,100,50.0,58.33333333333333,100,100.0,0,2,2,100,6.0606060606060606,71.81818181818181,100,100,0,53.24112662526537,Transisi,3,Desa Produktif
3507230007,MALANG,TAJINAN,PURWOSEKAR,1,-8.061395,2,112.6881732,1526,6104,46,3.014416775884666,82.28260362547836,1,pertanian,False,False,False,False,True,1,100,0,100,1,100,33.33333333333333,0,1,1,100,25.0,50.83333333333333,100,0.0,0,1,1,100,3.0303030303030303,35.90909090909091,100,100,0,52.25625696697565,Transisi,0,Desa Subsisten Pertanian
3507230008,MALANG,TAJINAN,GUNUNGRONGGO,1,-8.049232,2,112.704869,1441,5764,54,3.747397640527411,77.9744692567649,1,pertanian,False,False,False,False,True,1,100,0,100,1,100,33.33333333333333,0,1,1,100,25.0,50.83333333333333,100,0.0,6,0,6,100,18.181818181818183,40.45454545454545,100,100,0,52.315587011160915,Transisi,0,Desa Subsisten Pertanian
3507230009,MALANG,TAJINAN,GUNUNGSARI,1,-8.0445602,2,112.693954,1352,5408,23,1.7011834319526626,90.00120308153845,7,perdagangan,False,False,False,True,False,0,0,60,100,1,100,33.33333333333333,0,1,1,100,25.0,50.83333333333333,100,0.0,3,0,3,100,9.090909090909092,37.72727272727273,100,100,0,63.64045228553612,Transisi,1,Desa Berkembang
3507230010,MALANG,TAJINAN,TAJINAN,1,-8.0496368,2,112.6886201,1721,6884,86,4.997094712376525,70.62930764966372,7,perdagangan,False,False,False,True,False,0,0,60,100,1,100,33.33333333333333,1,2,3,100,75.0,65.83333333333333,100,0.0,15,0,15,100,45.45454545454545,48.63636363636363,100,100,0,65.27475115484017,Produktif,1,Desa Berkembang
3507230011,MALANG,TAJINAN,RANDUGADING,1,-8.0464285,2,112.6790898,1780,7120,50,2.8089887640449436,83.49001778974107,1,pertanian,False,False,False,False,True,1,100,0,100,1,100,33.33333333333333,0,0,0,0,0.0,43.33333333333333,100,0.0,0,0,0,0,0.0,35.0,100,100,0,50.455837780768604,Transisi,0,Desa Subsisten Pertanian
3507230012,MALANG,TAJINAN,SUMBERSUKO,1,-8.0418174,2,112.6646586,2037,8148,30,1.4727540500736376,91.3438090326183,6,industri,True,False,False,False,False,0,0,75,100,2,100,66.66666666666666,0,1,1,100,25.0,64.16666666666666,0,0.0,0,0,0,0,0.0,0.0,100,100,0,60.12761892482124,Transisi,5,Desa Maju
3507240001,MALANG,TUMPANG,NGINGIT,1,-8.0285579,2,112.7164269,1764,7056,98,5.555555555555555,67.34692407304345,1,pertanian,False,False,False,False,True,2,100,0,100,1,100,33.33333333333333,0,1,1,100,25.0,50.83333333333333,0,0.0,1,1,2,100,6.0606060606060606,1.8181818181818181,100,100,0,39.999609806139645,Berkembang,0,Desa Subsisten Pertanian
3507240002,MALANG,TUMPANG,KIDAL,2,-8.0250232,2,112.7090031,2230,8920,31,1.390134529147982,91.82940970078845,1,pertanian,False,False,False,False,True,1,100,0,100,1,100,33.33333333333333,0,1,1,100,25.0,50.83333333333333,0,0.0,6,0,6,100,18.181818181818183,5.454545454545455,100,100,0,47.02932212216681,Berkembang,0,Desa Subsisten Pertanian
3507240003,MALANG,TUMPANG,KAMBINGAN,2,-8.0127411,2,112.7106234,1259,5036,15,1.1914217633042097,92.99735464632386,1,pertanian,False,False,False,False,True,1,100,0,100,1,100,33.33333333333333,0,1,1,100,25.0,50.83333333333333,0,0.0,2,0,2,100,6.0606060606060606,1.8181818181818181,100,100,0,46.412217449459746,Berkembang,0,Desa Subsisten Pertanian
3507240004,MALANG,TUMPANG,PANDANAJENG,1,-8.0058523,2,112.7650339,1275,5100,27,2.1176470588235294,87.55341576431303,1,pertanian,False,False,False,False,True,1,100,0,100,1,100,33.33333333333333,0,1,1,100,25.0,50.83333333333333,0,0.0,3,0,3,100,9.090909090909092,2.7272727272727275,100,100,0,45.27850545622977,Berkembang,0,Desa Subsisten Pertanian
3507240005,MALANG,TUMPANG,PULUNGDOWO,1,-8.0155094,2,112.7401439,3179,12716,60,1.887385970430953,88.90678766872819,1,pertanian,False,False,False,False,True,1,100,0,100,1,100,33.33333333333333,0,1,1,100,25.0,50.83333333333333,100,50.0,5,0,5,100,15.151515151515152,57.04545454545455,100,100,0,59.19639388687902,Transisi,3,Desa Produktif
3507240006,MALANG,TUMPANG,BOKOR,1,-8.0041046,2,112.7405921,1124,4496,23,2.0462633451957295,87.97297737209963,1,pertanian,False,False,False,False,True,1,100,0,100,1,100,33.33333333333333,0,1,1,100,25.0,50.83333333333333,0,0.0,0,0,0,0,0.0,0.0,100,100,0,44.70157767635824,Berkembang,0,Desa Subsisten Pertanian
3507240007,MALANG,TUMPANG,SLAMET,1,-7.9983721,2,112.7270845,1467,5868,41,2.7948193592365373,83.57329922692983,1,pertanian,False,False,False,False,True,2,100,0,100,1,100,33.33333333333333,0,1,1,100,25.0,50.83333333333333,100,0.0,4,0,4,100,12.121212121212121,38.63636363636363,100,100,0,53.2607490491567,Transisi,0,Desa Subsisten Pertanian
3507240008,MALANG,TUMPANG,WRINGINSONGO,2,-7.9976254,2,112.7460311,975,3900,48,4.923076923076923,71.06435117857389,1,pertanian,False,False,False,False,True,1,100,0,100,5,100,100.0,0,0,0,0,0.0,70.0,100,0.0,1,1,2,100,6.0606060606060606,36.81818181818182,100,100,0,54.47063324918892,Transisi,0,Desa Subsisten Pertanian
3507240009,MALANG,TUMPANG,JERU,1,-7.9922882,2,112.7616544,2050,8200,115,5.609756097560976,67.02835747863412,7,perdagangan,False,False,False,True,False,0,0,60,100,3,100,100.0,1,1,2,100,50.0,85.0,0,0.0,1,1,2,100,6.0606060606060606,1.8181818181818181,100,100,0,57.46163482420398,Transisi,1,Desa Berkembang
3507240010,MALANG,TUMPANG,MALANGSUKO,1,-7.9988272,2,112.7605017,1161,4644,86,7.4074074074074066,56.4625654307246,7,perdagangan,False,False,False,True,False,0,0,60,100,2,100,66.66666666666666,1,2,3,100,75.0,79.16666666666666,100,0.0,8,2,10,100,30.303030303030305,44.09090909090909,100,100,0,63.93003529707509,Transisi,1,Desa Berkembang
3507240011,MALANG,TUMPANG,TUMPANG,1,-8.0076511,2,112.7601,4250,17000,263,6.188235294117647,63.62831495571475,7,perdagangan,False,False,False,True,False,0,0,60,100,2,100,66.66666666666666,1,1,2,100,50.0,71.66666666666666,0,0.0,15,0,15,100,45.45454545454545,13.636363636363635,100,100,0,56.23283631468626,Transisi,1,Desa Berkembang
3507240012,MALANG,TUMPANG,TULUSBESAR,1,-8.0093684,2,112.7663818,1990,7960,15,0.7537688442211055,95.56968316568931,7,perdagangan,False,False,False,True,False,0,0,60,100,3,100,100.0,0,0,0,0,0.0,70.0,100,50.0,15,0,15,100,45.45454545454545,66.13636363636364,100,100,0,76.92651170051323,Produktif,3,Desa Produktif
3507240013,MALANG,TUMPANG,BENJOR,2,-8.0038172,2,112.8076921,741,2964,10,1.349527665317139,92.06807872219679,1,pertanian,False,False,False,False,True,3,100,0,100,1,100,33.33333333333333,0,0,0,0,0.0,43.33333333333333,100,0.0,1,0,1,100,3.0303030303030303,35.90909090909091,100,100,0,52.82762574115525,Transisi,0,Desa Subsisten Pertanian
3507240014,MALANG,TUMPANG,DUWET,2,-8.0232623,2,112.7892653,1570,6280,47,2.993630573248408,82.40477564700302,1,pertanian,False,False,False,False,True,2,100,0,0,2,100,66.66666666666666,0,0,0,0,0.0,26.666666666666664,100,0.0,1,0,1,100,3.0303030303030303,35.90909090909091,100,100,0,46.245133305690146,Berkembang,0,Desa Subsisten Pertanian
3507240015,MALANG,TUMPANG,DUWET KRAJAN,2,-8.0194464,2,112.8159683,1382,5528,77,5.571635311143271,67.25241444662679,1,pertanian,False,False,False,False,True,2,100,0,0,3,100,100.0,0,1,1,100,25.0,47.5,0,0.0,0,0,0,0,0.0,0.0,100,100,0,38.6881036116567,Berkembang,0,Desa Subsisten Pertanian
3507250001,MALANG,PAKIS,SEKARPURO,1,-7.9697014,2,112.6745429,3760,15040,95,2.5265957446808507,85.14979791619795,7,perdagangan,False,False,False,True,False,0,0,60,100,4,100,100.0,0,1,1,100,25.0,77.5,0,0.0,4,0,4,100,12.121212121212121,3.6363636363636362,100,100,0,60.57154038814039,Transisi,1,Desa Berkembang
3507250002,MALANG,PAKIS,AMPELDENTO,1,-7.9683285,2,112.6885418,1652,6608,83,5.0242130750605325,70.4699180176313,6,industri,True,False,False,False,False,0,0,75,100,1,100,33.33333333333333,0,0,0,0,0.0,43.33333333333333,0,0.0,0,1,1,100,3.0303030303030303,0.9090909090909091,100,100,0,49.92808556501388,Berkembang,5,Desa Maju
3507250003,MALANG,PAKIS,SUMBERKRADENAN,1,-7.9728567,2,112.7058151,1796,7184,180,10.022271714922049,41.093560131771035,6,industri,True,False,False,False,False,0,0,75,100,1,100,33.33333333333333,0,0,0,0,0.0,43.33333333333333,0,0.0,2,0,2,100,6.0606060606060606,1.8181818181818181,100,100,0,42.81126882082154,Berkembang,5,Desa Maju
3507250004,MALANG,PAKIS,KEDUNGREJO,1,-7.9864912,2,112.6988177,1915,7660,48,2.506527415143603,85.2677506000572,7,perdagangan,False,False,False,True,False,0,0,60,100,1,100,33.33333333333333,0,0,0,0,0.0,43.33333333333333,0,0.0,0,0,0,0,0.0,0.0,100,100,0,51.15027098334763,Transisi,1,Desa Berkembang
3507250005,MALANG,PAKIS,BANJAREJO,1,-7.9928269,2,112.716431,2327,9308,50,2.1486892995272884,87.37096332863734,1,pertanian,False,False,False,False,True,2,100,0,100,1,100,33.33333333333333,0,0,0,0,0.0,43.33333333333333,100,0.0,0,1,1,100,3.0303030303030303,35.90909090909091,100,100,0,51.65334689276539,Transisi,0,Desa Subsisten Pertanian
3507250006,MALANG,PAKIS,PUCANGSONGO,2,-7.986855,2,112.7226678,907,3628,27,2.9768467475192946,82.50342348346098,6,industri,True,False,False,False,False,0,0,75,100,4,100,100.0,0,0,0,0,0.0,70.0,100,0.0,12,0,12,100,36.36363636363637,45.90909090909091,100,100,0,70.85312859813797,Produktif,5,Desa Maju
3507250007,MALANG,PAKIS,SUKOANYAR,1,-7.9814387,2,112.7511372,2134,8536,50,2.343017806935333,86.22878709734728,6,industri,True,False,False,False,False,0,0,75,100,2,100,66.66666666666666,0,0,0,0,0.0,56.666666666666664,100,50.0,2,0,2,100,6.0606060606060606,54.31818181818182,100,100,0,70.55340889554893,Produktif,3,Desa Produktif
3507250008,MALANG,PAKIS,SUMBERPASIR,1,-7.9749168,2,112.7440176,2197,8788,106,4.8247610377787895,71.64220807071774,3,industri,True,False,False,False,False,0,0,75,100,2,100,66.66666666666666,0,1,1,100,25.0,64.16666666666666,100,0.0,12,1,13,100,39.39393939393939,46.81818181818181,100,100,0,66.90676413889156,Produktif,5,Desa Maju
3507250009,MALANG,PAKIS,PAKISKEMBAR,1,-7.9651522,2,112.7231885,2489,9956,96,3.8569706709521894,77.33044789000365,3,industri,True,False,False,False,False,0,0,75,100,3,100,100.0,0,0,0,0,0.0,70.0,100,50.0,61,1,62,100,100.0,82.5,100,100,0,78.70761197250091,Produktif,3,Desa Produktif
3507250010,MALANG,PAKIS,PAKISJAJAR,1,-7.9600266,2,112.7230645,4317,17268,150,3.4746351633078527,79.5776453549264,6,industri,True,False,False,False,False,0,0,75,100,1,100,33.33333333333333,0,1,1,100,25.0,50.83333333333333,0,0.0,6,0,6,100,18.181818181818183,5.454545454545455,100,100,0,55.216381035701296,Transisi,5,Desa Maju
3507250011,MALANG,PAKIS,BUNUTWETAN,1,-7.9545532,2,112.7050689,3346,13384,131,3.915122534369396,76.98865719194156,6,industri,True,False,False,False,False,0,0,75,100,1,100,33.33333333333333,0,0,0,0,0.0,43.33333333333333,0,0.0,3,5,8,100,24.242424242424242,7.2727272727272725,100,100,0,53.14867944950054,Transisi,5,Desa Maju
3507250012,MALANG,PAKIS,ASRIKATON,1,-7.9531991,2,112.6932706,5602,22408,105,1.8743305962156374,88.98352133131955,6,industri,True,False,False,False,False,0,0,75,100,4,100,100.0,1,0,1,100,25.0,77.5,0,0.0,5,0,5,100,15.151515151515152,4.545454545454546,100,100,0,64.00724396919352,Transisi,5,Desa Maju
3507250013,MALANG,PAKIS,SAPTORENGGO,1,-7.9554422,2,112.6862469,5024,20096,105,2.0899681528662417,87.71610001951674,3,industri,True,False,False,False,False,0,0,75,100,3,100,100.0,0,0,0,0,0.0,70.0,100,0.0,4,0,4,100,12.121212121212121,38.63636363636363,100,100,0,70.33811591397009,Produktif,5,Desa Maju
3507250014,MALANG,PAKIS,MANGLIAWAN,1,-7.9512854,2,112.6698319,5748,22992,301,5.2366040361865,69.22157874525911,3,industri,True,False,False,False,False,0,0,75,100,4,100,100.0,0,0,0,0,0.0,70.0,0,0.0,13,0,13,100,39.39393939393939,11.818181818181817,100,100,0,59.00994014086023,Transisi,5,Desa Maju
3507250015,MALANG,PAKIS,TIRTOMOYO,1,-7.9363479,2,112.6752037,3590,14360,75,2.0891364902506964,87.72098816117233,6,industri,True,False,False,False,False,0,0,75,100,1,100,33.33333333333333,1,0,1,100,25.0,50.83333333333333,100,50.0,5,0,5,100,15.151515151515152,57.04545454545455,100,100,0,70.14994400999005,Produktif,3,Desa Produktif
3507260001,MALANG,JABUNG,KENONGO,1,-7.9842525,2,112.7653462,1036,4144,24,2.3166023166023164,86.3840455594158,6,industri,True,False,False,False,False,0,0,75,100,2,100,66.66666666666666,0,0,0,0,0.0,56.666666666666664,100,0.0,5,0,5,100,15.151515151515152,39.54545454545455,100,100,0,66.89904169288425,Produktif,5,Desa Maju
3507260002,MALANG,JABUNG,NGADIREJO,2,-7.9945528,2,112.7997948,802,3208,13,1.6209476309226933,90.47279330809496,1,pertanian,False,False,False,False,True,3,100,0,100,0,0,0.0,0,0,0,0,0.0,30.0,100,0.0,4,0,4,100,12.121212121212121,38.63636363636363,100,100,0,49.77728923611465,Berkembang,0,Desa Subsisten Pertanian
3507260003,MALANG,JABUNG,TAJI,2,-7.9518683,2,112.8207366,496,1984,3,0.6048387096774194,96.44502802408134,1,pertanian,False,False,False,False,True,3,100,0,100,2,100,66.66666666666666,0,0,0,0,0.0,56.666666666666664,100,0.0,3,0,3,100,9.090909090909092,37.72727272727273,100,100,0,57.70974185450518,Transisi,0,Desa Subsisten Pertanian
3507260004,MALANG,JABUNG,PANDANSARI LOR,2,-7.9707476,2,112.7776065,1489,5956,47,3.15648085963734,81.44761434908983,1,pertanian,False,False,False,False,True,1,100,0,100,1,100,33.33333333333333,0,0,0,0,0.0,43.33333333333333,100,0.0,28,0,28,100,84.84848484848484,60.45454545454545,100,100,0,56.30887328424215,Transisi,0,Desa Subsisten Pertanian
3507260005,MALANG,JABUNG,SUKOPURO,1,-7.9716623,2,112.7671191,1924,7696,33,1.7151767151767152,89.91895680841363,1,pertanian,False,False,False,False,True,1,100,0,100,2,100,66.66666666666666,0,2,2,100,50.0,71.66666666666666,100,0.0,8,0,8,100,24.242424242424242,42.27272727272727,100,100,0,60.964587686951894,Transisi,0,Desa Subsisten Pertanian
3507260006,MALANG,JABUNG,SIDOREJO,1,-7.9721201,2,112.7521294,1265,5060,90,7.114624505928854,58.18341264690149,1,pertanian,False,False,False,False,True,1,100,0,100,3,100,100.0,0,2,2,100,50.0,85.0,100,0.0,2,0,2,100,6.0606060606060606,36.81818181818182,100,100,0,55.00039861627083,Transisi,0,Desa Subsisten Pertanian
3507260007,MALANG,JABUNG,SUKOLILO,1,-7.948667,2,112.7465343,2114,8456,35,1.6556291390728477,90.26895088269507,6,industri,True,False,False,False,False,0,0,75,100,3,100,100.0,0,1,1,100,25.0,77.5,0,0.0,12,1,13,100,39.39393939393939,11.818181818181817,100,100,0,66.14678317521921,Produktif,5,Desa Maju
3507260008,MALANG,JABUNG,SIDOMULYO,2,-7.964763,2,112.7591457,1651,6604,81,4.906117504542702,71.16403107116739,1,pertanian,False,False,False,False,True,3,100,0,100,5,100,100.0,0,0,0,0,0.0,70.0,100,0.0,8,0,8,100,24.242424242424242,42.27272727272727,100,100,0,55.85918958597367,Transisi,0,Desa Subsisten Pertanian
3507260009,MALANG,JABUNG,GADINGKEMBAR,2,-7.9538383,2,112.7673933,1742,6968,59,3.38691159586682,80.0932453304088,1,pertanian,False,False,False,False,True,3,100,0,100,1,100,33.33333333333333,0,0,0,0,0.0,43.33333333333333,100,0.0,8,0,8,100,24.242424242424242,42.27272727272727,100,100,0,51.424826484117354,Transisi,0,Desa Subsisten Pertanian
3507260010,MALANG,JABUNG,KEMANTREN,1,-7.9437817,2,112.749585,3460,13840,106,3.0635838150289016,81.99362171426789,1,pertanian,False,False,False,False,True,1,100,0,100,3,100,100.0,1,1,2,100,50.0,85.0,0,0.0,25,0,25,100,75.75757575757575,22.727272727272723,100,100,0,57.43022361038515,Transisi,0,Desa Subsisten Pertanian
3507260011,MALANG,JABUNG,ARGOSARI,2,-7.9483369,2,112.7629529,1605,6420,98,6.105919003115265,64.11213337373746,1,pertanian,False,False,False,False,True,4,100,0,100,1,100,33.33333333333333,0,0,0,0,0.0,43.33333333333333,0,0.0,1,0,1,100,3.0303030303030303,0.9090909090909091,100,100,0,37.08863940404042,Berkembang,0,Desa Subsisten Pertanian
