akses_listrik,ras_listrik_pln,sanitasi_layak,air_aman,jalan_baik,aksesibilitas_jalan,kesejahteraan_ekonomi,pades,bumdes,produk_unggulan,jml_koperasi,sektor_jasa,sektor_lainnya,sektor_perdagangan,sektor_pertanian,puskesmas,posyandu,bidan,gizi_buruk,pendidikan_dasar,pendidikan_menengah,tbm,pemilahan_sampah,no_banjir,peringatan_dini,internet_desa,rkp_desa
100.0,100.0,1,1,1,4,99.93101069334253,1,1,0,0,False,False,False,True,0,9,1,0,5,1,1,1,1,0,4,1
100.0,100.0,1,0,1,4,96.32352941176471,1,1,0,0,False,False,False,True,0,5,5,1,4,3,1,3,1,1,4,1
100.0,100.0,1,0,1,4,95.66137566137566,1,1,0,0,False,False,False,True,0,7,4,0,3,2,1,2,1,0,4,1
100.0,100.0,1,0,1,4,98.68667917448406,1,0,0,0,False,False,False,True,0,6,6,0,8,6,1,2,1,0,4,1
100.0,100.0,1,0,1,4,97.40412979351032,1,1,0,0,False,False,False,False,0,6,2,0,4,3,1,2,1,0,4,1
100.0,100.0,1,0,1,4,97.50470809792844,1,2,1,0,False,False,False,False,0,9,2,0,3,1,1,2,1,0,4,1
100.0,100.0,1,0,1,4,97.41868869385648,1,3,0,0,False,False,True,False,0,7,7,0,4,1,1,2,1,0,4,1
100.0,100.0,1,0,1,4,98.19004524886878,1,1,0,0,False,False,True,False,0,8,0,0,6,3,1,2,1,0,4,1
100.0,100.0,1,0,1,4,98.62068965517241,1,1,0,0,False,False,False,False,0,6,2,0,4,2,1,1,1,0,4,1
100.0,100.0,1,0,1,4,97.90685504971219,1,1,0,2,False,False,False,False,0,10,8,0,4,2,1,1,1,0,4,1
100.0,100.0,1,0,1,4,98.01751959428309,1,1,0,0,False,False,False,False,0,5,2,0,4,0,1,1,1,0,4,1
100.0,100.0,1,0,1,4,97.98115746971736,1,1,1,1,False,False,False,False,0,5,3,0,3,1,1,1,1,0,4,1
100.0,100.0,1,0,1,4,99.0791896869245,1,1,1,2,False,False,True,False,0,10,4,0,4,2,1,1,1,0,4,1
100.0,100.0,1,0,1,4,96.92221600447678,1,1,1,0,False,False,False,False,0,5,1,0,3,1,1,1,0,0,4,1
100.0,100.0,1,0,1,4,97.6923076923077,1,1,1,0,False,False,False,True,0,5,5,0,5,1,1,1,1,0,4,1
100.0,100.0,1,0,1,4,96.86520376175548,1,6,0,2,False,False,False,True,0,4,2,5,1,0,1,3,1,0,4,1
100.0,100.0,1,0,1,4,92.89267945984363,1,6,1,2,False,False,True,False,0,6,4,0,2,1,1,4,1,1,4,1
100.0,100.0,1,1,1,4,92.40718562874251,0,0,0,3,False,False,True,False,0,19,2,0,10,6,1,3,1,0,4,0
100.0,100.0,1,1,1,4,93.34186939820742,0,0,1,2,False,False,True,False,0,9,8,10,2,1,1,3,1,0,4,0
100.0,100.0,1,0,1,4,95.64040889957907,0,0,1,2,False,False,True,False,0,18,7,21,6,1,1,2,1,0,4,0
100.0,100.0,1,0,1,4,95.31970995385629,1,1,0,2,False,False,False,True,0,5,5,12,2,1,1,1,1,0,4,1
100.0,100.0,1,0,1,4,93.196405648267,1,1,0,0,False,False,True,False,0,3,2,0,2,1,1,2,0,0,4,1
100.0,100.0,1,0,1,4,94.98495486459379,1,1,1,0,False,False,False,True,0,9,1,14,3,1,0,3,0,0,4,1
100.0,100.0,1,0,1,4,96.73617407071623,0,0,1,2,False,False,True,False,0,8,4,0,6,7,0,3,0,0,4,0
100.0,100.0,1,0,1,4,95.31615925058549,0,0,0,0,False,False,True,False,0,13,1,0,4,3,0,2,0,1,4,0
100.0,100.0,1,1,1,4,95.05265249354262,0,0,0,6,False,False,True,False,0,26,3,0,6,3,1,2,0,0,4,0
100.0,100.0,1,1,1,4,97.32910819375283,0,0,0,1,False,True,False,False,0,7,4,0,2,1,0,2,1,0,4,0
100.0,100.0,1,0,1,4,97.86324786324786,1,0,0,1,False,False,False,True,0,8,1,0,2,1,1,1,1,0,4,1
100.0,100.0,1,0,1,4,96.06965174129353,1,0,0,1,False,False,False,True,0,6,2,0,2,0,1,4,1,0,4,1
100.0,100.0,1,0,1,4,97.07509881422925,1,0,0,1,False,False,False,True,0,3,1,0,3,0,1,2,1,0,4,1
100.0,100.0,1,0,1,4,92.95958279009126,1,1,1,3,False,False,False,False,0,6,2,0,2,3,1,1,1,0,4,1
100.0,100.0,1,0,1,4,95.63776918829376,1,0,1,2,False,False,False,True,0,6,1,0,3,0,1,2,1,0,4,1
100.0,100.0,1,0,1,4,95.93869731800767,1,1,0,1,False,False,False,False,0,4,1,0,3,1,1,1,1,0,4,1
100.0,100.0,1,0,1,4,93.07692307692308,1,1,0,1,False,False,False,False,0,4,2,0,2,0,1,2,1,0,4,1
100.0,100.0,1,0,1,4,96.36363636363636,1,0,0,1,False,False,True,False,0,3,1,0,1,1,1,1,1,0,4,1
100.0,100.0,1,0,1,4,96.13302397525135,1,1,0,0,False,False,False,True,0,4,1,0,3,0,0,1,1,0,4,1
100.0,100.0,1,0,1,4,97.66031195840554,1,1,0,0,False,False,False,True,0,4,0,0,3,1,0,1,1,0,4,1
100.0,100.0,1,0,1,4,97.27891156462584,1,1,0,1,False,False,False,True,0,4,1,0,2,3,1,1,1,0,4,1
100.0,100.0,1,0,1,4,98.9856801909308,1,0,0,1,False,False,False,True,0,4,4,0,3,0,1,1,1,0,4,1
100.0,100.0,1,1,1,4,98.02683504340963,1,1,0,1,False,False,False,True,0,5,1,1,3,2,0,1,1,0,4,1
100.0,100.0,1,0,1,4,99.53589108910892,1,0,0,1,False,False,True,False,0,9,5,0,5,2,0,1,1,0,4,1
100.0,100.0,1,1,1,4,99.58263772954925,1,1,1,1,False,False,False,True,0,6,3,0,5,1,0,1,1,0,4,1
100.0,100.0,1,0,1,4,97.14285714285714,1,1,0,0,False,False,False,True,0,2,0,0,1,0,0,1,1,0,4,1
100.0,100.0,1,1,1,4,98.98477157360406,1,0,0,0,False,False,False,True,0,5,1,9,2,1,1,1,1,0,4,1
100.0,100.0,1,0,1,4,90.5019305019305,1,1,0,0,False,False,False,True,0,4,2,5,3,2,1,1,1,0,4,1
100.0,100.0,1,0,1,4,95.66317311167329,1,4,1,0,False,False,False,True,0,6,5,7,3,0,1,2,1,0,4,1
100.0,100.0,1,1,1,4,97.4376731301939,1,1,0,0,False,False,False,True,0,4,1,20,4,1,0,1,1,0,4,1
100.0,100.0,1,1,1,4,97.2764645426516,1,1,0,0,False,False,False,True,0,4,2,14,3,1,1,1,1,0,4,1
100.0,100.0,1,1,1,4,95.11955453652145,0,1,1,0,False,False,False,True,0,10,5,5,4,1,1,1,1,0,4,1
100.0,100.0,1,1,1,4,98.86561954624781,1,2,0,4,False,False,True,False,0,8,3,15,5,2,1,1,1,0,4,1
100.0,100.0,1,1,1,4,98.92395982783357,1,1,0,0,False,False,False,True,0,4,2,0,3,0,1,1,1,0,4,1
100.0,100.0,1,0,1,4,98.30014570179699,1,1,0,0,False,False,False,True,0,6,2,2,3,0,1,3,1,0,4,1
100.0,100.0,1,1,1,4,98.37925445705024,1,0,0,2,False,False,False,True,0,4,3,0,2,1,0,1,1,0,4,1
100.0,100.0,1,1,1,4,95.99074787972243,1,1,0,0,False,False,False,True,0,5,2,10,4,1,1,1,1,0,4,1
100.0,100.0,1,0,1,4,97.27936297279363,1,1,1,0,False,False,False,True,0,6,2,0,2,1,0,2,0,0,4,1
100.0,100.0,1,0,1,4,97.96610169491525,1,1,0,3,False,False,False,True,0,4,0,0,2,0,0,3,1,0,4,1
100.0,100.0,1,0,1,4,98.2566765578635,1,1,0,0,False,False,False,True,0,7,2,0,6,4,1,1,1,1,4,1
100.0,100.0,1,0,1,4,98.30065359477125,1,1,1,0,False,False,False,True,0,4,0,0,2,1,1,1,1,0,4,1
100.0,100.0,1,0,1,4,88.11046511627907,1,1,0,2,False,False,False,True,0,11,2,9,8,3,1,1,1,0,4,1
100.0,100.0,1,0,1,4,97.15201139195443,1,1,0,0,False,False,False,True,0,12,4,3,5,3,1,3,1,0,4,1
100.0,100.0,1,0,1,4,98.02271771140093,1,0,0,0,False,False,False,True,0,8,1,1,5,1,0,1,1,0,4,1
100.0,100.0,1,0,1,4,98.91566265060241,1,1,0,0,False,False,False,True,0,3,0,0,2,0,0,1,1,0,4,1
100.0,100.0,1,0,1,4,96.83210137275607,1,1,0,0,False,False,True,False,0,4,2,0,2,0,0,1,1,0,4,1
100.0,100.0,1,0,1,4,97.29851418280055,1,1,0,0,False,False,False,True,0,6,6,2,3,1,1,1,1,0,4,1
100.0,100.0,1,0,1,4,89.70163618864292,0,1,0,0,False,False,False,True,0,5,3,2,2,1,1,1,1,0,4,1
100.0,100.0,1,0,1,4,94.61077844311377,0,1,0,1,False,False,False,True,0,6,2,7,3,1,1,1,1,0,4,1
100.0,100.0,1,0,1,4,95.7787481804949,1,1,0,0,False,False,False,True,0,6,6,3,2,0,0,1,1,0,4,1
100.0,100.0,1,0,1,4,96.10461880912632,1,1,0,3,False,False,False,True,0,4,5,0,4,3,0,1,1,0,4,1
100.0,100.0,1,1,1,4,97.06510138740661,1,1,0,0,False,False,False,True,0,8,3,3,4,0,0,1,0,1,4,1
100.0,100.0,1,0,1,4,96.94881889763779,1,0,0,0,False,False,False,True,0,10,6,1,7,1,0,1,0,0,4,1
100.0,100.0,1,1,1,4,97.28434504792332,1,1,0,0,False,False,False,True,0,5,1,1,3,1,0,1,1,0,4,1
100.0,100.0,1,0,1,4,97.5609756097561,1,0,0,0,False,False,False,True,0,5,1,3,3,1,0,1,1,0,4,1
100.0,100.0,1,0,1,4,98.14682822523164,1,0,0,0,False,False,False,True,0,10,1,0,4,3,0,1,1,0,4,1
100.0,100.0,1,0,1,4,98.3132530120482,1,1,1,0,False,False,False,True,0,6,3,18,5,2,1,1,0,0,4,1
100.0,100.0,1,1,1,4,98.70073624945864,1,1,0,2,False,False,False,True,0,8,2,0,5,2,1,3,1,0,4,1
100.0,100.0,1,1,1,4,96.17834394904459,1,1,1,0,False,False,False,True,0,6,2,10,6,1,1,3,0,0,4,1
100.0,100.0,1,0,1,4,96.68462494819727,1,1,0,2,False,False,False,True,0,12,3,2,5,1,1,3,1,0,4,1
100.0,100.0,1,0,1,4,96.37231503579952,1,4,0,1,False,False,False,True,0,19,3,3,7,1,1,2,1,1,4,1
100.0,100.0,1,1,1,4,96.34502923976608,1,5,0,3,False,False,False,True,0,14,7,0,8,2,1,2,1,1,4,1
100.0,100.0,1,0,1,4,97.83855315394794,1,0,0,1,False,False,False,True,0,7,3,0,4,1,0,3,1,0,4,1
100.0,100.0,1,0,1,4,98.15312290127602,0,0,0,0,False,False,False,True,0,10,3,0,6,2,0,2,1,0,4,1
100.0,100.0,1,0,1,4,98.51951547779274,1,1,0,0,False,False,False,True,0,7,1,0,5,4,0,2,1,0,4,1
100.0,100.0,1,1,1,4,93.33646175504458,1,0,0,2,False,False,True,False,0,7,2,0,4,1,1,2,1,0,4,1
100.0,100.0,1,0,1,4,99.4826536822885,1,1,0,0,False,False,False,True,0,15,3,3,9,4,0,2,1,0,4,1
100.0,100.0,1,0,1,4,99.00293255131965,1,1,0,0,False,False,False,True,0,7,2,0,4,1,0,2,1,0,4,1
100.0,100.0,1,0,1,4,96.35036496350365,1,0,0,0,False,False,False,True,0,7,1,0,4,1,0,2,1,0,4,1
100.0,100.0,1,0,1,4,98.7333755541482,1,1,0,0,False,False,True,False,0,7,1,0,3,1,0,1,1,0,4,1
100.0,100.0,1,1,1,4,97.46053534660261,1,0,0,0,False,False,False,True,0,4,1,0,2,1,0,1,1,0,1,1
100.0,100.0,1,0,1,4,93.79652605459057,1,1,0,0,False,False,False,True,0,4,1,0,2,2,0,1,1,0,4,1
100.0,100.0,1,1,1,4,98.85844748858447,1,0,0,0,False,False,False,True,0,7,1,0,4,2,0,2,1,0,4,1
100.0,100.0,1,0,1,4,98.17407181984176,1,0,0,0,False,False,False,True,0,7,1,0,3,2,0,1,1,0,4,1
100.0,100.0,1,1,1,4,94.15963659961065,1,1,0,0,False,False,False,True,0,5,2,0,2,1,1,1,0,0,4,1
100.0,100.0,1,1,1,4,95.15539305301645,1,1,1,0,False,False,False,True,0,3,1,0,4,0,0,1,1,0,4,1
100.0,100.0,1,1,1,4,97.37957610789981,1,1,0,1,False,False,True,False,0,7,5,0,3,3,0,2,1,0,4,1
100.0,100.0,1,1,1,4,96.9263010827803,1,1,0,1,False,False,False,True,0,8,3,0,5,3,1,2,1,0,4,1
100.0,100.0,1,1,1,4,97.05768486256291,1,0,0,1,False,False,True,False,0,9,2,0,5,2,1,2,0,0,4,1
100.0,100.0,1,1,1,4,94.68215158924205,1,0,0,2,False,False,False,True,0,5,3,0,2,1,1,2,1,0,4,1
100.0,100.0,1,1,1,4,96.29485179407176,1,1,0,2,False,False,False,True,0,7,2,0,3,2,1,2,0,0,4,1
100.0,100.0,1,1,1,4,95.58047493403694,1,0,0,0,False,False,False,True,0,3,2,0,3,1,1,1,1,0,4,1
100.0,100.0,1,1,1,4,98.30261881668284,1,1,0,0,False,False,False,True,0,6,1,0,5,1,1,1,1,0,4,1
100.0,100.0,1,1,1,4,94.86301369863014,1,1,1,0,False,False,False,True,0,3,2,0,2,1,0,1,1,0,4,1
100.0,100.0,1,1,1,4,96.9440353460972,1,0,0,0,False,False,False,True,0,7,1,0,7,2,0,1,1,0,4,1
100.0,100.0,1,1,1,4,95.00499500499501,1,0,0,0,False,False,False,True,0,4,2,0,2,0,0,1,1,0,4,1
100.0,100.0,1,1,1,4,99.45017182130584,1,0,0,0,False,False,False,True,0,4,1,0,3,1,0,1,1,0,4,1
100.0,100.0,1,1,1,4,95.72039942938659,1,1,0,0,False,False,False,True,0,9,2,0,4,1,0,1,1,0,4,1
100.0,100.0,1,1,1,4,98.14929056138186,1,0,0,0,False,False,False,True,0,6,2,0,4,0,0,1,1,0,4,1
100.0,100.0,1,1,1,4,95.97855227882037,1,1,0,0,False,False,False,True,0,3,3,0,1,0,0,1,1,0,4,1
100.0,100.0,1,1,1,4,97.93559042113955,1,0,0,0,False,False,False,True,0,5,1,0,3,2,0,1,1,0,4,1
100.0,100.0,1,1,1,4,98.92183288409703,1,0,0,0,False,False,False,True,0,4,2,0,3,0,0,1,1,0,4,1
100.0,100.0,1,1,1,4,96.92622950819673,1,0,0,0,False,False,False,True,0,4,4,0,3,1,0,1,1,0,4,1
100.0,100.0,1,0,1,4,99.55145776227262,0,1,1,0,False,False,False,True,0,12,2,0,10,5,1,1,0,1,4,1
100.0,100.0,1,0,1,4,99.1564740615774,1,1,1,1,False,False,False,True,0,6,2,0,6,1,1,1,0,1,4,1
100.0,100.0,1,0,1,4,96.82386910490857,0,0,1,2,False,False,False,True,0,4,1,0,3,0,1,1,0,0,4,1
100.0,100.0,1,1,1,4,99.09021986353298,0,1,0,1,False,False,False,True,0,5,1,0,3,0,1,1,0,0,4,1
100.0,100.0,1,1,1,4,98.8085782366958,0,0,0,1,False,False,False,True,0,5,1,0,3,1,1,1,0,0,4,1
100.0,100.0,1,1,1,4,98.95749799518845,0,1,0,0,False,False,False,True,0,4,1,0,3,0,1,1,0,0,4,1
100.0,100.0,1,0,1,4,99.36088623775032,1,1,1,2,False,False,False,False,0,6,3,0,4,1,1,1,0,0,4,1
100.0,100.0,1,1,1,4,79.92253066494513,1,1,1,1,False,False,False,False,0,6,1,0,4,1,1,1,1,0,4,1
100.0,100.0,1,1,1,4,94.79166666666667,1,1,0,2,False,False,False,True,0,4,2,0,2,0,1,1,1,0,4,1
100.0,100.0,1,1,1,4,95.66744730679157,1,1,0,1,False,False,False,True,0,5,3,0,4,1,1,1,1,0,4,1
100.0,100.0,1,1,1,4,89.56953642384106,1,1,0,5,False,False,True,False,0,5,3,10,4,2,1,3,1,0,4,1
100.0,100.0,1,1,1,4,97.18599862731641,0,1,1,1,False,False,False,True,0,6,1,0,4,1,1,1,1,0,4,1
100.0,100.0,1,1,1,4,94.90815339993554,1,1,1,1,False,False,False,True,0,10,5,0,7,3,1,2,1,0,4,1
100.0,100.0,1,1,1,4,91.67226326393552,1,1,1,0,False,False,False,True,0,7,1,0,4,1,1,1,1,0,4,1
100.0,100.0,1,1,1,4,98.18435754189944,1,1,1,1,False,False,False,True,0,3,1,0,2,1,0,1,0,0,4,1
100.0,100.0,1,1,1,4,86.9281045751634,1,0,0,0,False,False,False,True,0,4,1,0,1,0,0,1,1,0,4,1
100.0,100.0,1,1,1,4,94.04052443384982,0,1,0,1,False,False,False,True,0,4,1,0,2,0,1,1,0,0,4,1
100.0,100.0,1,1,1,4,88.36276083467095,1,1,1,0,False,False,False,True,0,4,2,0,3,1,1,1,1,0,4,1
100.0,100.0,1,1,1,4,98.8962472406181,1,3,0,0,False,False,False,True,0,2,2,0,2,1,0,1,0,0,4,1
100.0,100.0,1,1,1,4,96.3157894736842,0,1,0,1,False,False,False,True,0,5,1,0,4,3,0,2,1,1,4,1
100.0,100.0,1,1,1,4,96.2085308056872,0,1,0,0,False,False,False,True,0,3,1,0,1,0,0,2,1,1,4,1
100.0,100.0,1,1,1,4,99.08925318761385,1,1,0,0,False,False,False,True,0,4,1,0,2,1,0,2,1,0,4,1
100.0,100.0,1,1,1,4,95.9387875220718,0,1,0,0,False,False,False,True,0,6,1,0,4,1,0,2,1,0,4,1
100.0,100.0,1,1,1,4,98.07938540332907,1,0,0,1,False,False,False,True,0,9,1,0,3,1,1,2,1,1,4,1
100.0,100.0,1,1,1,4,98.96765313145217,0,1,0,0,False,False,False,True,0,9,1,0,4,0,0,2,1,0,4,1
100.0,100.0,1,1,1,4,98.83720930232558,0,1,0,0,False,False,False,True,0,5,1,0,2,0,0,2,1,1,4,1
100.0,100.0,1,1,1,4,96.53846153846153,1,1,0,0,False,False,False,True,0,6,1,0,3,2,0,2,1,1,4,1
100.0,100.0,1,1,1,4,98.66666666666667,0,0,0,0,False,False,False,True,0,2,1,0,1,1,0,2,1,1,4,1
100.0,100.0,1,1,1,4,96.56357388316151,1,0,0,0,False,False,False,True,0,3,1,0,2,0,1,1,0,0,4,1
100.0,100.0,1,0,1,4,98.24253075571177,1,0,0,0,False,False,False,True,0,5,2,6,2,0,0,2,1,0,4,1
100.0,100.0,1,1,1,4,97.0414201183432,1,0,0,0,False,False,False,True,0,4,2,3,2,1,1,1,1,0,4,1
100.0,100.0,1,1,1,4,99.14929817099107,1,1,0,0,False,False,True,False,0,10,4,0,5,3,1,1,1,0,4,1
100.0,100.0,1,1,1,4,98.4251968503937,1,0,0,0,False,False,False,True,0,5,2,0,2,0,0,1,1,0,4,1
100.0,100.0,1,1,1,4,95.32403609515997,1,0,0,0,False,False,False,True,0,7,1,2,3,0,0,1,1,0,4,1
100.0,85.91968269707486,1,1,1,4,97.37233515121467,1,0,0,0,False,False,False,True,0,6,2,10,4,0,0,1,1,0,4,1
100.0,100.0,1,1,1,4,92.77566539923954,1,0,0,0,False,False,False,True,0,4,1,3,3,1,0,2,1,0,4,1
100.0,100.0,1,1,1,4,94.71910112359551,1,0,0,0,False,False,False,True,0,4,2,0,2,0,0,1,1,0,4,1
100.0,100.0,1,1,1,4,91.57720891824938,1,0,0,0,False,False,False,True,0,4,1,1,4,2,0,1,1,0,4,1
100.0,100.0,1,1,1,4,95.65217391304348,1,0,1,0,False,False,False,True,0,2,1,2,1,0,0,1,1,0,4,1
100.0,100.0,1,1,1,4,96.57289002557545,1,0,0,0,False,False,False,True,0,5,1,2,4,1,0,1,1,1,4,1
100.0,100.0,1,1,1,4,99.32942162615255,1,1,0,2,False,False,False,True,0,4,1,5,3,2,1,1,1,0,4,1
100.0,100.0,1,0,1,4,98.17850637522768,1,1,1,2,False,False,False,True,0,4,1,0,2,1,1,1,1,0,4,1
100.0,100.0,1,0,1,4,97.5914362176628,1,1,0,0,False,False,False,True,0,4,3,3,4,2,1,1,1,0,4,1
100.0,100.0,1,0,1,4,99.0049751243781,1,1,0,0,False,False,False,True,0,4,2,0,5,1,0,1,1,0,4,1
100.0,100.0,1,1,1,4,99.34569247546347,1,0,1,0,False,False,False,True,0,4,1,0,3,1,1,1,1,1,4,1
100.0,100.0,1,0,1,4,98.64940911648847,1,1,1,0,False,False,True,False,0,5,1,0,5,5,0,1,1,0,4,1
100.0,100.0,1,0,1,4,99.36046511627907,1,1,0,1,False,False,False,True,0,5,1,0,5,2,0,1,1,0,4,1
100.0,100.0,1,1,1,4,99.43757030371204,1,1,1,2,False,False,True,False,0,10,5,0,5,2,0,2,1,0,4,1
100.0,100.0,1,1,1,4,97.76767259198016,1,1,1,1,False,False,True,False,0,9,1,0,4,0,1,3,1,0,4,1
100.0,100.0,1,1,1,4,98.49884526558891,1,1,0,0,False,False,False,True,0,4,1,0,4,1,0,1,1,0,4,1
100.0,100.0,1,1,1,4,99.02024820378837,1,0,0,0,False,False,False,True,0,5,1,0,5,1,0,3,1,0,4,1
100.0,100.0,1,0,1,4,98.70283018867924,1,0,0,0,False,False,False,True,0,5,1,0,7,3,0,2,1,0,4,1
100.0,100.0,1,0,1,4,98.88238424693986,1,1,1,0,False,False,False,True,0,7,1,0,6,4,0,1,1,0,4,1
100.0,100.0,1,0,1,4,98.42271293375394,1,1,1,0,False,False,False,True,0,4,2,5,2,1,1,1,1,0,4,1
100.0,100.0,1,1,1,4,98.81481481481481,1,0,1,0,False,False,False,True,0,3,1,6,2,0,0,1,1,0,4,1
100.0,100.0,1,1,1,4,99.61685823754789,1,0,0,0,False,False,False,True,0,4,1,0,2,1,0,1,1,1,1,1
100.0,100.0,1,1,1,4,98.125,1,1,0,0,False,False,False,True,0,5,1,0,4,1,1,1,1,0,4,1
100.0,100.0,1,1,1,4,99.51100244498778,1,1,0,0,False,False,False,True,0,10,1,0,4,2,1,1,1,0,4,1
100.0,100.0,1,1,1,4,98.91022314478464,1,0,1,0,False,False,False,True,0,7,1,0,5,2,1,1,1,0,4,1
100.0,100.0,1,1,1,4,99.03083700440529,1,0,0,0,False,False,False,True,0,5,1,0,3,1,1,1,1,0,4,1
100.0,100.0,1,1,1,4,98.9346590909091,1,0,0,0,False,False,False,True,0,4,0,0,5,4,1,1,1,0,4,1
100.0,100.0,1,1,1,4,98.69565217391305,1,0,0,0,False,False,False,True,0,5,2,0,3,2,0,1,1,0,4,1
100.0,100.0,1,1,1,4,98.38709677419355,1,0,0,0,False,False,False,True,0,5,1,0,4,2,0,1,1,0,4,1
100.0,100.0,1,1,1,4,96.92967976229778,1,1,0,0,False,False,False,True,0,10,3,0,6,0,1,1,1,1,4,1
99.87293519695045,99.87293519695044,1,1,1,4,99.66963151207116,1,1,0,2,False,False,False,True,0,12,4,2,10,2,0,1,1,0,4,1
100.0,100.0,1,1,1,4,95.3560371517028,1,1,0,1,False,False,False,True,0,12,4,2,8,1,0,1,1,0,4,1
100.0,100.0,1,1,1,4,97.99277398635087,1,1,0,1,False,False,False,True,0,17,6,50,9,4,0,1,1,0,4,1
100.0,100.0,1,1,1,4,99.23577050302269,1,1,1,5,False,False,True,False,0,29,6,24,14,3,0,1,1,0,4,1
100.0,100.0,1,0,1,4,95.41424640782635,1,1,0,0,False,False,False,True,0,10,2,6,7,3,0,1,1,1,4,1
100.0,100.0,1,0,1,4,99.09297052154194,1,1,0,0,False,False,False,True,0,11,2,2,8,2,0,1,1,1,4,1
100.0,100.0,1,0,1,4,98.75294117647059,1,1,0,1,False,False,False,True,0,15,7,3,10,2,0,1,1,0,4,1
99.95777027027027,99.95777027027027,1,0,1,4,95.77702702702703,1,1,0,0,False,False,False,True,0,10,3,0,6,1,1,1,1,0,4,1
100.0,100.0,1,0,1,4,97.63519706691109,1,1,0,3,False,False,False,True,0,18,3,5,9,7,0,1,1,1,4,1
100.0,100.0,1,0,1,4,97.29630982827913,1,1,0,2,False,False,False,True,0,9,3,31,5,1,0,1,1,0,4,1
100.0,100.0,1,0,1,4,89.40329218106996,1,1,1,2,False,False,False,True,0,12,3,0,7,2,0,1,1,0,4,1
100.0,100.0,1,0,1,4,96.20148637489677,1,1,1,0,False,False,False,True,0,14,2,26,9,2,0,1,0,0,4,1
100.0,100.0,1,0,1,4,90.48832271762208,1,1,0,1,False,False,False,True,0,9,2,0,5,5,0,1,1,1,4,1
100.0,100.0,1,0,1,4,65.55755395683454,1,1,1,2,False,False,False,True,0,9,1,0,6,1,0,1,1,1,4,1
99.57832595403752,99.57832595403752,1,1,1,4,92.45203457727177,1,1,1,2,False,False,False,True,0,14,7,0,7,3,0,2,1,1,4,1
100.0,100.0,1,1,1,4,97.84139968189048,1,1,1,3,False,False,False,True,0,11,1,0,4,1,0,2,1,1,4,1
100.0,99.9519692603266,1,1,1,4,95.7252641690682,1,1,1,0,False,False,False,True,0,16,5,0,7,1,0,2,1,1,4,1
100.0,100.0,1,0,1,4,97.77486910994764,0,1,1,1,False,False,False,True,0,13,5,0,8,1,0,2,1,1,4,1
100.0,100.0,1,1,1,4,99.24215084806929,1,1,1,1,False,False,False,True,0,10,2,0,6,2,0,1,1,1,4,1
100.0,100.0,1,1,1,4,96.07843137254902,1,1,0,1,False,False,True,False,0,14,3,0,6,7,0,2,1,0,4,1
100.0,100.0,1,0,1,4,98.75506658946149,1,1,1,0,False,False,False,True,0,10,2,0,5,2,1,1,1,0,4,1
99.95867768595042,99.95867768595042,1,1,1,4,97.31404958677686,1,3,1,1,False,False,True,False,0,9,2,0,5,1,0,1,1,0,4,1
100.0,99.55825510767532,1,0,1,4,98.23302043070127,1,3,0,0,False,False,False,True,0,7,1,0,5,1,0,1,1,0,4,1
100.0,100.0,1,1,1,4,97.06375838926175,1,1,0,1,False,False,False,True,0,12,7,0,4,1,1,1,1,0,4,1
100.0,100.0,1,0,1,4,98.25708061002179,1,1,1,0,False,False,False,True,1,22,3,0,12,2,1,2,1,1,4,1
100.0,99.84335839598998,1,0,1,4,97.68170426065163,1,1,1,1,False,False,False,True,0,22,4,0,13,4,1,2,1,0,4,1
100.0,100.0,1,0,1,4,97.67529058867642,1,1,0,2,False,False,False,True,0,20,8,0,11,2,1,2,1,0,4,1
100.0,100.0,1,0,1,4,97.94309221803222,1,1,1,1,False,False,False,True,0,20,3,0,11,5,1,2,1,0,4,1
100.0,100.0,1,0,1,4,97.57158390721276,1,1,1,3,False,False,False,True,0,20,4,0,13,8,1,2,1,0,4,1
100.0,100.0,1,0,1,4,96.93705822955233,1,0,1,0,False,False,False,True,0,20,6,0,8,4,1,2,1,0,4,1
99.790675547098,99.790675547098,1,0,1,4,97.48810656517603,1,1,0,0,False,False,False,True,0,19,3,0,8,1,1,2,1,1,4,1
100.0,100.0,1,0,1,4,90.30862088600387,1,1,1,2,False,False,False,True,0,27,6,0,14,6,0,3,1,1,4,1
100.0,100.0,1,0,1,4,95.2123552123552,1,1,1,2,False,False,False,True,0,20,11,48,9,3,0,3,1,0,4,1
100.0,100.0,1,0,1,4,94.54760964045832,1,1,1,1,False,False,False,True,0,16,6,18,11,3,1,1,1,0,4,1
100.0,100.0,1,0,1,4,98.15873015873017,1,1,0,3,False,False,True,False,0,22,6,13,10,5,0,2,1,0,4,1
100.0,100.0,1,0,1,4,96.64179104477611,1,1,1,3,False,False,False,True,0,17,3,0,7,1,0,2,1,0,4,1
100.0,100.0,1,0,1,4,96.70498084291188,1,0,1,1,False,False,False,True,0,17,5,11,8,3,0,1,1,1,4,1
100.0,100.0,1,0,1,4,97.69357495881384,1,1,1,7,False,False,False,True,0,13,6,2,7,3,1,1,1,0,4,1
100.0,81.96248196248196,1,0,1,4,90.9090909090909,0,1,1,0,False,False,False,True,0,9,1,0,4,1,0,1,1,0,4,1
100.0,97.32501114578689,1,0,1,4,95.89835042353991,0,1,0,0,False,False,False,True,0,11,1,0,8,2,0,1,1,0,4,1
