IDDESA,NAMA_KAB,NAMA_KEC,NAMA_DESA,R105,Latitude,R307B_LAT2,Longitude,tps,tps3r,bank_sampah,pemilahan_sampah,skor_pengelolaan_sampah,pencemaran_air,pencemaran_tanah,pencemaran_udara,total_pencemaran,skor_kualitas_lingkungan,banjir,kebakaran_hutan,kekeringan,longsor,total_bencana,tingkat_kerawanan,skor_ketahanan_bencana,peringatan_dini,rambu_evakuasi,destana,skor_mitigasi_bencana,penanaman_pohon,daur_ulang_masyarakat,pupuk_organik,komunitas_lingkungan,skor_pelestarian,skor_lingkungan_total,kategori_lingkungan,cluster,label
3511120001,BONDOWOSO,PAKEM,ANDUNGSARI,2,-7.9112028,2,113.7126769,0,0,0,0,0.0,0,0,0,0,100.0,0,0,0,0,0,0,100,0,0,100,30.0,0,0,0,0,0.0,49.5,Buruk,3,Lingkungan Ideal (Tanpa Masalah)
3511120002,BONDOWOSO,PAKEM,K U P A N G,2,-7.8922211,2,113.7181533,0,0,0,0,0.0,0,0,0,0,100.0,0,0,0,0,0,0,100,0,0,100,30.0,0,0,0,0,0.0,49.5,Buruk,3,Lingkungan Ideal (Tanpa Masalah)
3511120003,BONDOWOSO,PAKEM,ARDISAENG,2,-7.894152,2,113.726681,0,0,0,0,0.0,0,0,0,0,100.0,0,0,0,0,0,0,100,0,0,100,30.0,0,0,0,0,0.0,49.5,Buruk,3,Lingkungan Ideal (Tanpa Masalah)
3511120004,BONDOWOSO,PAKEM,SUMBERDUMPYONG,2,-7.8808486,2,113.7457821,0,0,0,0,0.0,0,0,0,0,100.0,0,0,0,0,0,0,100,0,0,100,30.0,0,0,0,0,0.0,49.5,Buruk,3,Lingkungan Ideal (Tanpa Masalah)
3511120005,BONDOWOSO,PAKEM,GADINGSARI,2,-7.8756289,2,113.7359649,0,0,0,0,0.0,0,0,0,0,100.0,0,0,0,0,0,0,100,0,0,100,30.0,0,0,100,0,20.0,52.5,Sedang,3,Lingkungan Ideal (Tanpa Masalah)
3511120006,BONDOWOSO,PAKEM,P A K E M,1,-7.8702523,2,113.7431209,0,0,0,0,0.0,0,0,0,0,100.0,0,0,0,0,0,0,100,0,0,100,30.0,0,0,0,0,0.0,49.5,Buruk,3,Lingkungan Ideal (Tanpa Masalah)
3511120007,BONDOWOSO,PAKEM,PATEMON,2,-7.8560807,2,113.7527273,0,0,0,0,0.0,0,0,0,0,100.0,0,0,0,0,0,0,100,100,100,100,100.0,100,0,100,100,75.0,71.25,Baik,1,Lingkungan Terbaik
3511120008,BONDOWOSO,PAKEM,P E T U N G,2,-7.8495792,2,113.7416961,0,0,0,0,0.0,0,0,0,0,100.0,0,0,0,0,0,0,100,0,0,100,30.0,0,0,100,100,45.0,56.25,Sedang,3,Lingkungan Ideal (Tanpa Masalah)
3511130001,BONDOWOSO,WRINGIN,AMBULU,2,-7.8351555,2,113.7455403,0,0,0,0,0.0,0,0,0,0,100.0,0,0,0,0,0,0,100,0,0,0,0.0,0,0,0,0,0.0,45.0,Buruk,3,Lingkungan Ideal (Tanpa Masalah)
3511130002,BONDOWOSO,WRINGIN,BUKOR,2,-7.8444229,2,113.7562902,0,0,0,0,0.0,0,0,0,0,100.0,0,0,0,0,0,0,100,0,0,100,30.0,0,0,100,50,32.5,54.375,Sedang,3,Lingkungan Ideal (Tanpa Masalah)
3511130003,BONDOWOSO,WRINGIN,SUMBERMALANG,2,-7.8442995,2,113.7657969,0,0,100,0,25.0,0,0,0,0,100.0,0,0,0,0,0,0,100,0,0,0,0.0,100,0,0,50,42.5,57.625,Sedang,3,Lingkungan Ideal (Tanpa Masalah)
3511130004,BONDOWOSO,WRINGIN,JAMBEWUNGU,2,-7.856756791,2,113.7860137,0,0,0,0,0.0,0,0,0,0,100.0,0,0,0,0,0,0,100,0,0,0,0.0,0,0,0,50,12.5,46.875,Buruk,3,Lingkungan Ideal (Tanpa Masalah)
3511130005,BONDOWOSO,WRINGIN,GUBRIH,2,-7.8466396,2,113.7993969,0,0,0,25,6.25,0,0,0,0,100.0,0,0,0,0,0,0,100,0,0,100,30.0,100,0,100,100,75.0,62.3125,Sedang,1,Lingkungan Terbaik
3511130006,BONDOWOSO,WRINGIN,AMPELAN,2,-7.8383569,2,113.7829642,0,0,0,0,0.0,0,0,0,0,100.0,0,0,0,0,0,0,100,0,0,0,0.0,100,0,100,0,50.0,52.5,Sedang,3,Lingkungan Ideal (Tanpa Masalah)
3511130007,BONDOWOSO,WRINGIN,BANYUWULU,2,-7.8246896,2,113.7663773,0,0,0,0,0.0,0,0,0,0,100.0,0,0,0,0,0,0,100,0,0,100,30.0,100,0,100,100,75.0,60.75,Sedang,1,Lingkungan Terbaik
3511130008,BONDOWOSO,WRINGIN,JATITAMBAN,2,-7.8367544,2,113.7739468,0,0,0,0,0.0,0,0,0,0,100.0,0,0,0,0,0,0,100,0,0,0,0.0,0,0,0,0,0.0,45.0,Buruk,3,Lingkungan Ideal (Tanpa Masalah)
3511130009,BONDOWOSO,WRINGIN,JATISARI,1,-7.8361911,2,113.7651131,0,0,0,0,0.0,0,0,0,0,100.0,0,0,0,0,0,0,100,0,0,0,0.0,0,0,0,50,12.5,46.875,Buruk,3,Lingkungan Ideal (Tanpa Masalah)
3511130010,BONDOWOSO,WRINGIN,GLINGSERAN,2,-7.8232995,2,113.7467628,0,0,0,0,0.0,0,0,0,0,100.0,0,0,0,0,0,0,100,0,0,100,30.0,0,0,100,100,45.0,56.25,Sedang,3,Lingkungan Ideal (Tanpa Masalah)
3511130011,BONDOWOSO,WRINGIN,BANYUPUTIH,1,-7.8115717,2,113.7491967,0,0,0,0,0.0,0,0,0,0,100.0,0,0,0,0,0,0,100,100,0,100,70.0,0,0,0,100,25.0,59.25,Sedang,3,Lingkungan Ideal (Tanpa Masalah)
3511130012,BONDOWOSO,WRINGIN,WRINGIN,1,-7.8176583,2,113.75808,0,0,0,0,0.0,0,0,0,0,100.0,0,0,0,0,0,0,100,0,0,100,30.0,0,0,100,100,45.0,56.25,Sedang,3,Lingkungan Ideal (Tanpa Masalah)
3511130013,BONDOWOSO,WRINGIN,SUMBERCANTING,2,-7.7977833,2,113.75933,0,0,0,0,0.0,0,0,0,0,100.0,0,1,0,0,1,25,75,0,0,100,30.0,0,0,100,100,45.0,50.0,Buruk,0,Lingkungan Sedang
3511140001,BONDOWOSO,TEGALAMPEL,KARANGANYAR,1,-7.8957515,2,113.8193402,0,0,0,0,0.0,0,0,0,0,100.0,0,0,0,0,0,0,100,0,100,100,60.0,0,0,100,100,45.0,60.75,Sedang,1,Lingkungan Terbaik
3511140002,BONDOWOSO,TEGALAMPEL,SEKARPUTIH,1,-7.8977072,2,113.8329269,0,0,100,75,43.75,0,0,0,0,100.0,0,0,0,0,0,0,100,0,0,0,0.0,100,100,100,100,100.0,70.9375,Baik,1,Lingkungan Terbaik
3511140003,BONDOWOSO,TEGALAMPEL,TEGALAMPEL,2,-7.8864815,2,113.8515947,0,0,0,0,0.0,0,0,0,0,100.0,0,0,0,0,0,0,100,0,0,100,30.0,0,0,0,0,0.0,49.5,Buruk,3,Lingkungan Ideal (Tanpa Masalah)
3511140011,BONDOWOSO,TEGALAMPEL,MANDIRO,1,-7.8842361,2,113.8319001,0,0,0,0,0.0,0,0,0,0,100.0,0,0,0,0,0,0,100,0,0,0,0.0,100,100,0,0,55.0,53.25,Sedang,3,Lingkungan Ideal (Tanpa Masalah)
3511140012,BONDOWOSO,TEGALAMPEL,TANGGULANGIN,1,-7.8795062,2,113.820413,0,0,0,0,0.0,0,0,0,0,100.0,0,0,0,0,0,0,100,0,0,0,0.0,0,0,0,0,0.0,45.0,Buruk,3,Lingkungan Ideal (Tanpa Masalah)
3511140013,BONDOWOSO,TEGALAMPEL,KLABANG,2,-7.8543787,2,113.8177612,0,0,0,0,0.0,0,0,0,0,100.0,0,0,0,0,0,0,100,0,0,0,0.0,100,0,0,100,55.0,53.25,Sedang,3,Lingkungan Ideal (Tanpa Masalah)
3511140014,BONDOWOSO,TEGALAMPEL,KLABANG AGUNG,2,-7.8712658,2,113.8201945,0,0,0,0,0.0,0,0,0,0,100.0,0,0,0,0,0,0,100,0,0,0,0.0,50,0,0,100,40.0,51.0,Sedang,3,Lingkungan Ideal (Tanpa Masalah)
3511140015,BONDOWOSO,TEGALAMPEL,PURNAMA,2,-7.871952,2,113.7937623,0,0,0,0,0.0,0,0,0,0,100.0,0,0,0,0,0,0,100,0,100,0,30.0,0,0,0,0,0.0,49.5,Buruk,3,Lingkungan Ideal (Tanpa Masalah)
3511141001,BONDOWOSO,TAMAN KROCOK,TREBUNGAN,2,-7.8892776,2,113.8555865,0,0,0,0,0.0,0,0,0,0,100.0,0,0,0,0,0,0,100,0,0,0,0.0,0,0,0,0,0.0,45.0,Buruk,3,Lingkungan Ideal (Tanpa Masalah)
3511141002,BONDOWOSO,TAMAN KROCOK,PAGUAN,2,-7.8936612,2,113.8616233,100,0,0,0,20.0,0,0,0,0,100.0,0,0,0,0,0,0,100,0,0,0,0.0,0,0,100,50,32.5,54.875,Sedang,3,Lingkungan Ideal (Tanpa Masalah)
3511141003,BONDOWOSO,TAMAN KROCOK,SUMBERKOKAP,2,-7.876278,2,113.8635371,100,0,0,25,26.25,0,0,0,0,100.0,0,0,0,0,0,0,100,0,0,0,0.0,0,0,100,0,20.0,54.5625,Sedang,3,Lingkungan Ideal (Tanpa Masalah)
3511141004,BONDOWOSO,TAMAN KROCOK,TAMAN,1,-7.8724589,2,113.8865368,100,100,0,25,56.25,0,0,1,1,66.66,0,0,0,0,0,0,100,0,0,0,0.0,0,100,100,50,57.5,61.0195,Sedang,2,Lingkungan Rentan Pencemaran
3511141005,BONDOWOSO,TAMAN KROCOK,GENTONG,2,-7.860436,2,113.902688,0,0,0,25,6.25,0,0,0,0,100.0,0,0,0,0,0,0,100,0,0,0,0.0,100,50,50,50,65.0,56.3125,Sedang,3,Lingkungan Ideal (Tanpa Masalah)
3511141006,BONDOWOSO,TAMAN KROCOK,KEMUNINGAN,2,-7.856532,2,113.875671,0,0,0,25,6.25,0,0,0,0,100.0,0,0,0,0,0,0,100,0,0,0,0.0,0,0,100,50,32.5,51.4375,Sedang,3,Lingkungan Ideal (Tanpa Masalah)
3511141007,BONDOWOSO,TAMAN KROCOK,KRETEK,2,-7.8522217,2,113.8492333,0,0,0,25,6.25,0,0,0,0,100.0,0,0,0,0,0,0,100,0,0,0,0.0,100,50,100,50,75.0,57.8125,Sedang,3,Lingkungan Ideal (Tanpa Masalah)
3511150005,BONDOWOSO,KLABANG,KARANGANYAR,2,-7.8352173,2,113.9634935,0,0,0,0,0.0,0,0,0,0,100.0,0,0,0,0,0,0,100,0,0,0,0.0,0,0,0,0,0.0,45.0,Buruk,3,Lingkungan Ideal (Tanpa Masalah)
3511150006,BONDOWOSO,KLABANG,BLIMBING,1,-7.8479281,2,113.9575092,0,0,0,0,0.0,1,0,1,2,33.33,0,0,1,0,1,25,75,0,100,0,30.0,0,0,0,50,12.5,31.791,Sangat Buruk,2,Lingkungan Rentan Pencemaran
3511150007,BONDOWOSO,KLABANG,KARANG SENGON,1,-7.8562917,2,113.9541871,0,0,0,0,0.0,1,0,1,2,33.33,0,0,0,0,0,0,100,0,0,0,0.0,0,0,100,0,20.0,34.666,Sangat Buruk,2,Lingkungan Rentan Pencemaran
3511150008,BONDOWOSO,KLABANG,WONOKERTO,1,-7.8531195,2,113.9504167,0,0,0,0,0.0,1,0,1,2,33.33,0,0,0,0,0,0,100,0,100,0,30.0,100,0,50,0,40.0,42.166,Buruk,2,Lingkungan Rentan Pencemaran
3511150009,BONDOWOSO,KLABANG,KLABANG,2,-7.8439712,2,113.9527307,0,0,0,0,0.0,0,0,0,0,100.0,0,0,0,0,0,0,100,100,0,100,70.0,0,0,100,0,20.0,58.5,Sedang,3,Lingkungan Ideal (Tanpa Masalah)
3511150010,BONDOWOSO,KLABANG,BESUK,1,-7.8219509,2,113.962325,0,0,0,0,0.0,0,0,0,0,100.0,0,0,0,0,0,0,100,0,0,0,0.0,0,0,0,0,0.0,45.0,Buruk,3,Lingkungan Ideal (Tanpa Masalah)
3511150011,BONDOWOSO,KLABANG,KLAMPOKAN,2,-7.8324691,2,113.9528137,0,0,0,0,0.0,0,0,0,0,100.0,0,0,0,0,0,0,100,0,0,0,0.0,0,0,0,0,0.0,45.0,Buruk,3,Lingkungan Ideal (Tanpa Masalah)
3511150012,BONDOWOSO,KLABANG,SUMBERSUKO,1,-7.8322137,2,113.9484858,0,0,0,0,0.0,0,0,0,0,100.0,0,0,0,0,0,0,100,0,0,0,0.0,0,0,0,0,0.0,45.0,Buruk,3,Lingkungan Ideal (Tanpa Masalah)
3511150013,BONDOWOSO,KLABANG,PANDAK,2,-7.8198643,2,113.9418335,0,0,0,0,0.0,1,0,1,2,33.33,0,0,0,0,0,0,100,0,0,100,30.0,100,0,100,50,62.5,45.541,Buruk,2,Lingkungan Rentan Pencemaran
3511150014,BONDOWOSO,KLABANG,LEPRAK,1,-7.8080717,2,113.9238399,0,0,0,0,0.0,1,0,0,1,66.67,0,0,1,1,2,50,50,0,0,100,30.0,100,0,100,0,50.0,37.834,Buruk,0,Lingkungan Sedang
3511150015,BONDOWOSO,KLABANG,WONOBOYO,2,-7.7934699,2,113.8775809,0,0,0,0,0.0,1,0,1,2,33.33,0,1,0,1,2,50,50,0,100,100,60.0,0,0,100,100,45.0,34.916,Sangat Buruk,0,Lingkungan Sedang
3511151001,BONDOWOSO,IJEN,SEMPOL,2,-8.0077753,2,114.1474803,100,100,0,0,50.0,0,0,0,0,100.0,0,1,0,1,2,50,50,100,100,100,100.0,100,100,100,0,75.0,71.25,Baik,0,Lingkungan Sedang
3511151002,BONDOWOSO,IJEN,KALIANYAR,2,-8.0045737,2,114.1629275,100,100,100,25,81.25,0,0,0,0,100.0,1,0,0,1,2,50,50,0,100,0,30.0,0,100,0,100,50.0,64.8125,Sedang,0,Lingkungan Sedang
3511151003,BONDOWOSO,IJEN,KALISAT,2,-7.9958826,2,114.1522673,0,0,0,0,0.0,0,0,0,0,100.0,0,0,0,1,1,25,75,0,100,100,60.0,0,0,100,0,20.0,50.75,Sedang,0,Lingkungan Sedang
3511151004,BONDOWOSO,IJEN,JAMPIT,2,-8.0334035,2,114.1258168,100,0,0,0,20.0,0,0,0,0,100.0,0,0,0,0,0,0,100,100,100,100,100.0,100,0,0,50,42.5,71.375,Baik,1,Lingkungan Terbaik
3511151005,BONDOWOSO,IJEN,SUMBER REJO,2,-8.0104585,2,114.2084842,100,0,0,0,20.0,0,0,0,0,100.0,0,1,0,0,1,25,75,100,100,100,100.0,0,0,0,0,0.0,58.75,Sedang,0,Lingkungan Sedang
3511151006,BONDOWOSO,IJEN,KALIGEDANG,2,-7.9892798,2,114.1930181,100,50,0,0,35.0,0,0,0,0,100.0,0,0,0,0,0,0,100,100,100,100,100.0,50,0,0,0,15.0,71.0,Baik,1,Lingkungan Terbaik
3511152001,BONDOWOSO,BOTOLINGGO,SUMBERCANTING,2,-7.8982232,2,114.009019,0,0,0,0,0.0,0,0,0,0,100.0,0,0,0,0,0,0,100,0,0,0,0.0,100,0,0,0,30.0,49.5,Buruk,3,Lingkungan Ideal (Tanpa Masalah)
3511152002,BONDOWOSO,BOTOLINGGO,LANAS,2,-7.881303,2,114.0097672,0,0,0,0,0.0,0,0,0,0,100.0,0,0,0,0,0,0,100,0,0,0,0.0,100,0,0,0,30.0,49.5,Buruk,3,Lingkungan Ideal (Tanpa Masalah)
3511152003,BONDOWOSO,BOTOLINGGO,PENANG,2,-7.908233,2,114.0483951,0,0,0,0,0.0,0,0,0,0,100.0,0,0,0,0,0,0,100,0,0,0,0.0,100,0,0,0,30.0,49.5,Buruk,3,Lingkungan Ideal (Tanpa Masalah)
3511152004,BONDOWOSO,BOTOLINGGO,KLEKEAN,2,-7.838136,2,114.0088128,0,0,0,0,0.0,0,0,0,0,100.0,0,0,0,0,0,0,100,0,0,0,0.0,0,0,0,0,0.0,45.0,Buruk,3,Lingkungan Ideal (Tanpa Masalah)
3511152005,BONDOWOSO,BOTOLINGGO,GAYAM,2,-7.8269391,2,113.997771,0,0,0,0,0.0,0,0,0,0,100.0,0,0,0,0,0,0,100,0,0,0,0.0,0,0,0,0,0.0,45.0,Buruk,3,Lingkungan Ideal (Tanpa Masalah)
3511152006,BONDOWOSO,BOTOLINGGO,LUMUTAN,2,-7.8168081,2,113.9792256,0,0,0,0,0.0,0,0,0,0,100.0,0,0,0,0,0,0,100,0,0,0,0.0,100,0,0,0,30.0,49.5,Buruk,3,Lingkungan Ideal (Tanpa Masalah)
3511152007,BONDOWOSO,BOTOLINGGO,BOTOLINGGO,2,-7.8262268,2,113.9757921,0,0,0,0,0.0,0,0,0,0,100.0,0,0,0,0,0,0,100,0,0,0,0.0,0,0,0,0,0.0,45.0,Buruk,3,Lingkungan Ideal (Tanpa Masalah)
3511152008,BONDOWOSO,BOTOLINGGO,GAYAM LOR,1,-7.8066125,2,113.9934602,0,0,0,0,0.0,0,0,0,0,100.0,0,0,0,0,0,0,100,0,0,0,0.0,0,0,0,0,0.0,45.0,Buruk,3,Lingkungan Ideal (Tanpa Masalah)
3511160002,BONDOWOSO,PRAJEKAN,TARUM,1,-7.795593,2,113.9950801,0,0,0,0,0.0,0,0,0,0,100.0,0,0,0,0,0,0,100,0,0,0,0.0,0,0,100,50,32.5,49.875,Buruk,3,Lingkungan Ideal (Tanpa Masalah)
3511160003,BONDOWOSO,PRAJEKAN,BANDILAN,2,-7.794342,2,114.0089487,0,0,0,0,0.0,0,0,0,0,100.0,0,0,0,0,0,0,100,0,0,0,0.0,0,0,0,0,0.0,45.0,Buruk,3,Lingkungan Ideal (Tanpa Masalah)
3511160004,BONDOWOSO,PRAJEKAN,SEMPOL,2,-7.7982194,2,114.0022248,50,0,0,0,10.0,0,0,0,0,100.0,0,0,0,0,0,0,100,0,0,0,0.0,0,0,50,0,10.0,49.0,Buruk,3,Lingkungan Ideal (Tanpa Masalah)
3511160005,BONDOWOSO,PRAJEKAN,PRAJEKAN LOR,1,-7.7854794,2,113.9853677,100,50,0,0,35.0,0,0,0,0,100.0,0,0,0,0,0,0,100,0,0,0,0.0,0,0,50,0,10.0,55.25,Sedang,3,Lingkungan Ideal (Tanpa Masalah)
3511160006,BONDOWOSO,PRAJEKAN,PRAJEKAN KIDUL,1,-7.7950536,2,113.9804838,100,0,0,0,20.0,0,0,0,0,100.0,1,0,0,0,1,25,75,0,0,0,0.0,0,0,0,0,0.0,43.75,Buruk,0,Lingkungan Sedang
3511160007,BONDOWOSO,PRAJEKAN,CANGKRING,2,-7.8048351,2,113.9627797,0,0,0,0,0.0,0,0,0,0,100.0,0,0,0,0,0,0,100,0,0,100,30.0,0,0,0,0,0.0,49.5,Buruk,3,Lingkungan Ideal (Tanpa Masalah)
3511160008,BONDOWOSO,PRAJEKAN,WALIDONO,1,-7.7920467,2,113.9771128,0,0,0,0,0.0,0,0,0,0,100.0,0,0,0,0,0,0,100,0,100,100,60.0,100,0,0,0,30.0,58.5,Sedang,3,Lingkungan Ideal (Tanpa Masalah)
3511170001,BONDOWOSO,CERMEE,SULING KULON,2,-7.7901394,2,114.0377869,0,0,0,0,0.0,0,0,0,0,100.0,0,0,0,0,0,0,100,0,0,0,0.0,0,0,100,100,45.0,51.75,Sedang,3,Lingkungan Ideal (Tanpa Masalah)
3511170002,BONDOWOSO,CERMEE,SOLOR,2,-7.8295633,2,114.0675833,0,0,0,0,0.0,0,0,0,0,100.0,0,0,0,0,0,0,100,0,0,0,0.0,100,0,100,50,62.5,54.375,Sedang,3,Lingkungan Ideal (Tanpa Masalah)
3511170003,BONDOWOSO,CERMEE,KLADI,2,-7.8165833,2,114.0860933,0,0,0,0,0.0,0,0,0,0,100.0,0,0,0,0,0,0,100,0,0,0,0.0,0,0,0,100,25.0,48.75,Buruk,3,Lingkungan Ideal (Tanpa Masalah)
3511170004,BONDOWOSO,CERMEE,BERCAK,1,-7.776698737,2,114.0606781,0,0,0,0,0.0,0,0,0,0,100.0,0,0,0,0,0,0,100,0,0,0,0.0,0,0,0,0,0.0,45.0,Buruk,3,Lingkungan Ideal (Tanpa Masalah)
3511170005,BONDOWOSO,CERMEE,CERMEE,1,-7.7772784,2,114.051883,100,0,0,0,20.0,1,0,0,1,66.67,0,0,0,0,0,0,100,0,0,0,0.0,0,0,100,100,45.0,50.084,Sedang,2,Lingkungan Rentan Pencemaran
3511170006,BONDOWOSO,CERMEE,SULING WETAN,2,-7.7854885,2,114.0455318,0,0,0,0,0.0,0,0,0,0,100.0,0,0,0,0,0,0,100,0,0,0,0.0,0,0,100,0,20.0,48.0,Buruk,3,Lingkungan Ideal (Tanpa Masalah)
3511170007,BONDOWOSO,CERMEE,RAMBAN WETAN,2,-7.7787153,2,114.0261735,0,0,0,0,0.0,0,0,0,0,100.0,0,0,0,0,0,0,100,0,0,0,0.0,0,0,100,100,45.0,51.75,Sedang,3,Lingkungan Ideal (Tanpa Masalah)
3511170008,BONDOWOSO,CERMEE,RAMBAN KULON,2,-7.777941061,2,114.01777,0,0,0,0,0.0,0,0,0,0,100.0,0,0,0,0,0,0,100,0,0,100,30.0,0,0,100,100,45.0,56.25,Sedang,3,Lingkungan Ideal (Tanpa Masalah)
3511170009,BONDOWOSO,CERMEE,GRUJUGAN,2,-7.7782071,2,114.0056121,0,0,0,0,0.0,0,0,1,1,66.66,0,0,0,0,0,0,100,0,0,0,0.0,0,0,100,0,20.0,41.332,Buruk,2,Lingkungan Rentan Pencemaran
3511170010,BONDOWOSO,CERMEE,BAJURAN,2,-7.818907386,2,114.0451611,0,0,0,0,0.0,0,0,0,0,100.0,0,0,0,0,0,0,100,0,0,0,0.0,0,0,100,0,20.0,48.0,Buruk,3,Lingkungan Ideal (Tanpa Masalah)
3511170011,BONDOWOSO,CERMEE,JIREK MAS,2,-7.9228272,2,114.0802381,0,0,0,0,0.0,0,0,0,0,100.0,0,0,0,0,0,0,100,0,0,0,0.0,100,0,100,0,50.0,52.5,Sedang,3,Lingkungan Ideal (Tanpa Masalah)
3511170012,BONDOWOSO,CERMEE,BATUSALANG,2,-7.8101182,2,114.0774017,0,0,0,0,0.0,0,0,0,0,100.0,0,0,0,0,0,0,100,0,0,0,0.0,0,0,100,0,20.0,48.0,Buruk,3,Lingkungan Ideal (Tanpa Masalah)
3511170013,BONDOWOSO,CERMEE,PELALANGAN,2,-7.8203844,2,114.0247765,0,0,0,0,0.0,0,0,0,0,100.0,0,0,0,0,0,0,100,0,0,0,0.0,0,0,100,0,20.0,48.0,Buruk,3,Lingkungan Ideal (Tanpa Masalah)
3511170014,BONDOWOSO,CERMEE,BATU AMPAR,2,-7.8158857,2,114.0644273,0,0,0,0,0.0,0,0,0,0,100.0,0,0,0,0,0,0,100,0,0,0,0.0,0,0,100,0,20.0,48.0,Buruk,3,Lingkungan Ideal (Tanpa Masalah)
3511170015,BONDOWOSO,CERMEE,BERCAK ASRI,2,-7.77795,2,114.0707757,0,0,0,0,0.0,0,0,0,0,100.0,0,0,0,0,0,0,100,0,0,0,0.0,0,0,0,0,0.0,45.0,Buruk,3,Lingkungan Ideal (Tanpa Masalah)
3512010001,SITUBONDO,SUMBERMALANG,ALAS TENGAH,2,-7.8585518,2,113.6837917,0,0,0,0,0.0,0,0,0,0,100.0,0,0,0,0,0,0,100,0,100,100,60.0,0,0,0,0,0.0,54.0,Sedang,3,Lingkungan Ideal (Tanpa Masalah)
3512010002,SITUBONDO,SUMBERMALANG,BADERAN,2,-7.8684305,2,113.694807,0,0,0,25,6.25,0,0,0,0,100.0,0,0,0,0,0,0,100,0,0,100,30.0,100,0,100,100,75.0,62.3125,Sedang,1,Lingkungan Terbaik
3512010003,SITUBONDO,SUMBERMALANG,TAMANKURSI,2,-7.8851284,2,113.7002951,0,0,0,0,0.0,0,0,0,0,100.0,0,0,0,0,0,0,100,0,100,100,60.0,100,0,100,100,75.0,65.25,Baik,1,Lingkungan Terbaik
3512010004,SITUBONDO,SUMBERMALANG,SUMBERARGO,2,-7.8738915,2,113.7178805,0,0,0,0,0.0,0,0,0,0,100.0,0,0,0,0,0,0,100,0,100,0,30.0,100,0,0,0,30.0,54.0,Sedang,3,Lingkungan Ideal (Tanpa Masalah)
3512010005,SITUBONDO,SUMBERMALANG,KALIREJO,2,-7.8617064,2,113.7087919,0,0,0,0,0.0,0,0,0,0,100.0,0,0,0,0,0,0,100,100,100,0,70.0,100,0,100,0,50.0,63.0,Sedang,1,Lingkungan Terbaik
3512010006,SITUBONDO,SUMBERMALANG,TAMAN SARI,2,-7.8370537,2,113.722627,0,0,0,0,0.0,0,0,0,0,100.0,0,0,0,0,0,0,100,0,0,100,30.0,100,0,100,0,50.0,57.0,Sedang,3,Lingkungan Ideal (Tanpa Masalah)
3512010007,SITUBONDO,SUMBERMALANG,TLOGOSARI,2,-7.8515381,2,113.7050345,0,0,0,0,0.0,0,0,0,0,100.0,0,0,0,0,0,0,100,0,100,100,60.0,100,0,100,100,75.0,65.25,Baik,1,Lingkungan Terbaik
3512010008,SITUBONDO,SUMBERMALANG,TAMAN,2,-7.8432263,2,113.6922952,50,0,0,0,10.0,0,0,0,0,100.0,0,0,0,0,0,0,100,0,100,0,30.0,0,0,0,0,0.0,52.0,Sedang,3,Lingkungan Ideal (Tanpa Masalah)
3512010009,SITUBONDO,SUMBERMALANG,PLALANGAN,2,-7.81439,2,113.7114867,0,0,0,0,0.0,0,0,0,0,100.0,0,0,0,0,0,0,100,0,100,0,30.0,0,0,100,0,20.0,52.5,Sedang,3,Lingkungan Ideal (Tanpa Masalah)
3512020001,SITUBONDO,JATIBANTENG,PATEMON,2,-7.7961691,2,113.6708507,0,0,0,0,0.0,0,0,0,0,100.0,0,0,0,0,0,0,100,0,0,100,30.0,0,0,100,0,20.0,52.5,Sedang,3,Lingkungan Ideal (Tanpa Masalah)
3512020002,SITUBONDO,JATIBANTENG,KEMBANGSARI,2,-7.8168532,2,113.6801088,0,0,0,0,0.0,0,0,0,0,100.0,0,0,0,0,0,0,100,0,0,100,30.0,0,0,100,0,20.0,52.5,Sedang,3,Lingkungan Ideal (Tanpa Masalah)
3512020003,SITUBONDO,JATIBANTENG,PATEGALAN,2,-7.83531,2,113.68078,0,0,0,0,0.0,0,0,0,0,100.0,0,0,0,0,0,0,100,0,0,100,30.0,0,0,100,0,20.0,52.5,Sedang,3,Lingkungan Ideal (Tanpa Masalah)
3512020004,SITUBONDO,JATIBANTENG,SEMAMBUNG,2,-7.8049181,2,113.6962225,0,0,0,0,0.0,0,0,0,0,100.0,0,0,0,0,0,0,100,0,100,100,60.0,0,0,100,0,20.0,57.0,Sedang,3,Lingkungan Ideal (Tanpa Masalah)
3512020005,SITUBONDO,JATIBANTENG,SUMBERANYAR,2,-7.7904467,2,113.6957509,0,0,0,0,0.0,0,0,0,0,100.0,0,0,0,0,0,0,100,0,0,100,30.0,0,0,100,0,20.0,52.5,Sedang,3,Lingkungan Ideal (Tanpa Masalah)
3512020006,SITUBONDO,JATIBANTENG,JATIBANTENG,2,-7.7776151,2,113.6841685,0,0,0,0,0.0,0,0,0,0,100.0,0,0,0,0,0,0,100,0,0,100,30.0,0,0,100,0,20.0,52.5,Sedang,3,Lingkungan Ideal (Tanpa Masalah)
3512020007,SITUBONDO,JATIBANTENG,WRINGINANOM,2,-7.7923191,2,113.6702512,0,0,0,75,18.75,0,0,0,0,100.0,0,0,0,0,0,0,100,0,100,100,60.0,100,0,100,50,62.5,68.0625,Baik,1,Lingkungan Terbaik
